meetingID,assignmentName,className
3652,Katrina Maxwell,PSYCH408
5336,Michelle Mitchell,PSYCH408
1764,Katrina Maxwell,PSYCH408
9374,Michelle Mitchell,PSYCH408
6518,Katrina Maxwell,PSYCH408
3999,Michelle Mitchell,PSYCH408
8152,Katrina Maxwell,PSYCH408
3220,Michelle Mitchell,PSYCH408
1780,Katrina Maxwell,PSYCH408
2615,Michelle Mitchell,PSYCH408
6313,Katrina Maxwell,PSYCH408
1703,Timothy Marsh,DSIGN573
2153,Jamie Morris,DSIGN573
6247,Tommy Mcgee,DSIGN573
7550,Timothy Marsh,DSIGN573
2624,Jamie Morris,DSIGN573
4027,Tommy Mcgee,DSIGN573
7493,Timothy Marsh,DSIGN573
5100,Jamie Morris,DSIGN573
4946,Tommy Mcgee,DSIGN573
4013,Timothy Marsh,DSIGN573
3724,Jamie Morris,DSIGN573
1656,Tommy Mcgee,DSIGN573
1796,Timothy Marsh,DSIGN573
8141,Jamie Morris,DSIGN573
3115,Tommy Mcgee,DSIGN573
7972,Sandra Ray,HTHAL404
6661,Tyler Glenn,HTHAL404
3568,Sandra Ray,HTHAL404
8839,Tyler Glenn,HTHAL404
6453,Sandra Ray,HTHAL404
3364,Tyler Glenn,HTHAL404
5595,Sandra Ray,HTHAL404
3983,Tyler Glenn,HTHAL404
2617,Sandra Ray,HTHAL404
5503,Tyler Glenn,HTHAL404
4280,Sandra Ray,HTHAL404
3629,Tyler Glenn,HTHAL404
4610,Sandra Ray,HTHAL404
2557,Tyler Glenn,HTHAL404
3132,Sandra Ray,HTHAL404
9114,Tyler Glenn,HTHAL404
3276,Vanessa Roberson,GLOBE490
8873,Vanessa Roberson,GLOBE490
2046,Vanessa Roberson,GLOBE490
3182,Vanessa Roberson,GLOBE490
6317,Allison Clayton,HPSCI773
9072,Stephanie Mejia,HPSCI773
8237,Mr. Kenneth Solomon MD,HPSCI773
5388,Allison Clayton,HPSCI773
4434,Stephanie Mejia,HPSCI773
9812,Mr. Kenneth Solomon MD,HPSCI773
9843,Allison Clayton,HPSCI773
6311,Stephanie Mejia,HPSCI773
6746,Mr. Kenneth Solomon MD,HPSCI773
8362,Allison Clayton,HPSCI773
2424,Stephanie Mejia,HPSCI773
3076,Mr. Kenneth Solomon MD,HPSCI773
7516,Allison Clayton,HPSCI773
4544,Stephanie Mejia,HPSCI773
1606,Mr. Kenneth Solomon MD,HPSCI773
4503,Allison Clayton,HPSCI773
9951,Stephanie Mejia,HPSCI773
2798,Mr. Kenneth Solomon MD,HPSCI773
2603,Allison Clayton,HPSCI773
1763,Stephanie Mejia,HPSCI773
8153,Mr. Kenneth Solomon MD,HPSCI773
2013,Allison Clayton,HPSCI773
2659,Stephanie Mejia,HPSCI773
3737,Mr. Kenneth Solomon MD,HPSCI773
3016,Whitney Hughes,NURSE288
5414,Rebecca Rich,NURSE288
2874,Christopher Mccall,NURSE288
5042,Whitney Hughes,NURSE288
3909,Rebecca Rich,NURSE288
5625,Christopher Mccall,NURSE288
8169,Whitney Hughes,NURSE288
3206,Rebecca Rich,NURSE288
8185,Christopher Mccall,NURSE288
9201,Whitney Hughes,NURSE288
8760,Rebecca Rich,NURSE288
8996,Christopher Mccall,NURSE288
7713,Whitney Hughes,NURSE288
7495,Rebecca Rich,NURSE288
2916,Christopher Mccall,NURSE288
6809,Whitney Hughes,NURSE288
4397,Rebecca Rich,NURSE288
1266,Christopher Mccall,NURSE288
8359,Whitney Hughes,NURSE288
4898,Rebecca Rich,NURSE288
7231,Christopher Mccall,NURSE288
4424,Spencer Bryant,BIOMD231
1965,Xavier Terry,BIOMD231
1992,James Walker,BIOMD231
9946,Spencer Bryant,BIOMD231
5750,Xavier Terry,BIOMD231
1124,James Walker,BIOMD231
9212,Spencer Bryant,BIOMD231
5767,Xavier Terry,BIOMD231
8933,James Walker,BIOMD231
2552,Spencer Bryant,BIOMD231
7776,Xavier Terry,BIOMD231
5441,James Walker,BIOMD231
2533,Spencer Bryant,BIOMD231
5666,Xavier Terry,BIOMD231
7647,James Walker,BIOMD231
8162,Spencer Bryant,BIOMD231
8329,Xavier Terry,BIOMD231
3584,James Walker,BIOMD231
5089,Spencer Bryant,BIOMD231
5405,Xavier Terry,BIOMD231
2983,James Walker,BIOMD231
5579,Dr. Stephanie Hartman,EXMBM387
1252,Virginia Bishop,EXMBM387
6900,Dr. Stephanie Hartman,EXMBM387
2851,Virginia Bishop,EXMBM387
6515,Dr. Stephanie Hartman,EXMBM387
2272,Virginia Bishop,EXMBM387
6780,Dr. Stephanie Hartman,EXMBM387
2976,Virginia Bishop,EXMBM387
6231,Dr. Stephanie Hartman,EXMBM387
7297,Virginia Bishop,EXMBM387
2060,Douglas Bell,HUMRI668
5222,April Mendez,HUMRI668
8619,Thomas Craig,HUMRI668
4972,Douglas Bell,HUMRI668
6234,April Mendez,HUMRI668
3527,Thomas Craig,HUMRI668
9820,Douglas Bell,HUMRI668
2256,April Mendez,HUMRI668
6979,Thomas Craig,HUMRI668
6221,Douglas Bell,HUMRI668
9466,April Mendez,HUMRI668
4442,Thomas Craig,HUMRI668
7245,Douglas Bell,HUMRI668
9083,April Mendez,HUMRI668
4471,Thomas Craig,HUMRI668
1644,Douglas Bell,HUMRI668
8354,April Mendez,HUMRI668
1144,Thomas Craig,HUMRI668
3846,Douglas Bell,HUMRI668
2276,April Mendez,HUMRI668
8663,Thomas Craig,HUMRI668
7743,Douglas Bell,HUMRI668
8447,April Mendez,HUMRI668
2401,Thomas Craig,HUMRI668
3029,Douglas Bell,HUMRI668
5900,April Mendez,HUMRI668
6756,Thomas Craig,HUMRI668
3388,Douglas Bell,HUMRI668
5269,April Mendez,HUMRI668
4828,Thomas Craig,HUMRI668
7926,Cynthia Brown,MUSIC108
9079,William Hanson,MUSIC108
4223,Randy Richardson,MUSIC108
9377,Cynthia Brown,MUSIC108
8527,William Hanson,MUSIC108
8511,Randy Richardson,MUSIC108
1126,Cynthia Brown,MUSIC108
7214,William Hanson,MUSIC108
7067,Randy Richardson,MUSIC108
9739,Cynthia Brown,MUSIC108
4083,William Hanson,MUSIC108
3337,Randy Richardson,MUSIC108
4345,Cynthia Brown,MUSIC108
2705,William Hanson,MUSIC108
4360,Randy Richardson,MUSIC108
3466,Cynthia Brown,MUSIC108
9639,William Hanson,MUSIC108
2941,Randy Richardson,MUSIC108
3885,Cynthia Brown,MUSIC108
9849,William Hanson,MUSIC108
7450,Randy Richardson,MUSIC108
4039,Katie Hubbard,ANTHY915
1314,Monica Thompson,ANTHY915
2843,Amber Gates,ANTHY915
8714,Katie Hubbard,ANTHY915
7071,Monica Thompson,ANTHY915
3700,Amber Gates,ANTHY915
3433,Katie Hubbard,ANTHY915
2697,Monica Thompson,ANTHY915
2858,Amber Gates,ANTHY915
3755,Katie Hubbard,ANTHY915
1762,Monica Thompson,ANTHY915
8095,Amber Gates,ANTHY915
1399,Katie Hubbard,ANTHY915
4415,Monica Thompson,ANTHY915
9415,Amber Gates,ANTHY915
8923,Katie Hubbard,ANTHY915
6948,Monica Thompson,ANTHY915
6381,Amber Gates,ANTHY915
4520,Jay Vazquez,EDART294
9821,Lindsay Wright,EDART294
3397,Christina Bullock,EDART294
1734,Jay Vazquez,EDART294
3939,Lindsay Wright,EDART294
5800,Christina Bullock,EDART294
2832,Jay Vazquez,EDART294
8871,Lindsay Wright,EDART294
1573,Christina Bullock,EDART294
8773,Jay Vazquez,EDART294
9155,Lindsay Wright,EDART294
5458,Christina Bullock,EDART294
2348,Jay Vazquez,EDART294
8088,Lindsay Wright,EDART294
4021,Christina Bullock,EDART294
4149,Jay Vazquez,EDART294
5962,Lindsay Wright,EDART294
6414,Christina Bullock,EDART294
5683,Jill Perry,ENGLI915
1839,Alyssa Lopez,ENGLI915
6189,Jill Perry,ENGLI915
3826,Alyssa Lopez,ENGLI915
8633,Jill Perry,ENGLI915
2463,Alyssa Lopez,ENGLI915
6533,Jill Perry,ENGLI915
8181,Alyssa Lopez,ENGLI915
9592,Jill Perry,ENGLI915
7209,Alyssa Lopez,ENGLI915
7385,Jill Perry,ENGLI915
8461,Alyssa Lopez,ENGLI915
2003,Jill Perry,ENGLI915
2043,Alyssa Lopez,ENGLI915
7820,Jill Perry,ENGLI915
7584,Alyssa Lopez,ENGLI915
9142,Jill Perry,ENGLI915
9353,Alyssa Lopez,ENGLI915
4073,Alexander Miller,DIGIB288
6702,Matthew Ruiz,DIGIB288
1862,Tracey Lee,DIGIB288
5616,Alexander Miller,DIGIB288
4264,Matthew Ruiz,DIGIB288
5790,Tracey Lee,DIGIB288
4678,Alexander Miller,DIGIB288
7093,Matthew Ruiz,DIGIB288
3391,Tracey Lee,DIGIB288
6123,Alexander Miller,DIGIB288
8005,Matthew Ruiz,DIGIB288
4716,Tracey Lee,DIGIB288
3180,Alexander Miller,DIGIB288
5574,Matthew Ruiz,DIGIB288
7746,Tracey Lee,DIGIB288
9262,Alexander Miller,DIGIB288
6980,Matthew Ruiz,DIGIB288
3818,Tracey Lee,DIGIB288
8637,Colleen Cherry,APPLN660
2611,Colleen Cherry,APPLN660
6300,Colleen Cherry,APPLN660
9626,Colleen Cherry,APPLN660
2625,Colleen Cherry,APPLN660
9499,Colleen Cherry,APPLN660
4603,Colleen Cherry,APPLN660
3306,Colleen Cherry,APPLN660
5324,Amanda Carlson,BIOEB560
4103,Taylor Thompson,BIOEB560
9292,Amanda Carlson,BIOEB560
6509,Taylor Thompson,BIOEB560
2047,Amanda Carlson,BIOEB560
2884,Taylor Thompson,BIOEB560
7851,Amanda Carlson,BIOEB560
7882,Taylor Thompson,BIOEB560
5135,Amanda Carlson,BIOEB560
9746,Taylor Thompson,BIOEB560
6569,Michael Wright,ENGMP773
9565,Albert Martin,ENGMP773
1090,Joseph Kane,ENGMP773
6643,Michael Wright,ENGMP773
7077,Albert Martin,ENGMP773
8367,Joseph Kane,ENGMP773
9340,Michael Wright,ENGMP773
2729,Albert Martin,ENGMP773
9408,Joseph Kane,ENGMP773
1576,Michael Wright,ENGMP773
8894,Albert Martin,ENGMP773
8529,Joseph Kane,ENGMP773
9952,Michael Wright,ENGMP773
7496,Albert Martin,ENGMP773
9860,Joseph Kane,ENGMP773
8736,Michael Wright,ENGMP773
9195,Albert Martin,ENGMP773
4439,Joseph Kane,ENGMP773
7902,Taylor Morgan,MTHED834
7689,Rebecca Campbell,MTHED834
6055,Frank Garrett,MTHED834
2588,Taylor Morgan,MTHED834
5397,Rebecca Campbell,MTHED834
5982,Frank Garrett,MTHED834
9738,Taylor Morgan,MTHED834
8488,Rebecca Campbell,MTHED834
5548,Frank Garrett,MTHED834
1891,Taylor Morgan,MTHED834
8424,Rebecca Campbell,MTHED834
8514,Frank Garrett,MTHED834
1207,Taylor Morgan,MTHED834
7350,Rebecca Campbell,MTHED834
4833,Frank Garrett,MTHED834
4217,Taylor Morgan,MTHED834
1563,Rebecca Campbell,MTHED834
4298,Frank Garrett,MTHED834
8887,Taylor Morgan,MTHED834
4996,Rebecca Campbell,MTHED834
1954,Frank Garrett,MTHED834
8189,Taylor Morgan,MTHED834
2250,Rebecca Campbell,MTHED834
2801,Frank Garrett,MTHED834
9422,Taylor Morgan,MTHED834
6633,Rebecca Campbell,MTHED834
4417,Frank Garrett,MTHED834
2246,Mrs. Diana Dudley,PACIS621
7911,Jessica Potter,PACIS621
4791,Jamie Lyons,PACIS621
2495,Mrs. Diana Dudley,PACIS621
7855,Jessica Potter,PACIS621
2095,Jamie Lyons,PACIS621
2346,Mrs. Diana Dudley,PACIS621
3012,Jessica Potter,PACIS621
4157,Jamie Lyons,PACIS621
6177,Mrs. Diana Dudley,PACIS621
4588,Jessica Potter,PACIS621
1024,Jamie Lyons,PACIS621
3897,Mrs. Diana Dudley,PACIS621
6725,Jessica Potter,PACIS621
6432,Jamie Lyons,PACIS621
5638,Elizabeth Blackburn,LEGAL629
4313,Amanda Martin,LEGAL629
9406,Elizabeth Blackburn,LEGAL629
8500,Amanda Martin,LEGAL629
5293,Elizabeth Blackburn,LEGAL629
6595,Amanda Martin,LEGAL629
8239,Elizabeth Blackburn,LEGAL629
6245,Amanda Martin,LEGAL629
9837,Elizabeth Blackburn,LEGAL629
5088,Amanda Martin,LEGAL629
7075,Elizabeth Blackburn,LEGAL629
7028,Amanda Martin,LEGAL629
8074,Charles Arias,HTHAL474
1735,Lawrence Wallace,HTHAL474
8892,Heather Carney,HTHAL474
6946,Charles Arias,HTHAL474
8838,Lawrence Wallace,HTHAL474
9045,Heather Carney,HTHAL474
3585,Charles Arias,HTHAL474
1827,Lawrence Wallace,HTHAL474
8924,Heather Carney,HTHAL474
7266,Charles Arias,HTHAL474
5155,Lawrence Wallace,HTHAL474
8004,Heather Carney,HTHAL474
4108,Charles Arias,HTHAL474
6690,Lawrence Wallace,HTHAL474
5297,Heather Carney,HTHAL474
7828,Charles Arias,HTHAL474
1138,Lawrence Wallace,HTHAL474
3656,Heather Carney,HTHAL474
5512,Charles Arias,HTHAL474
6403,Lawrence Wallace,HTHAL474
3100,Heather Carney,HTHAL474
7539,Charles Arias,HTHAL474
6273,Lawrence Wallace,HTHAL474
8234,Heather Carney,HTHAL474
3683,Charles Arias,HTHAL474
1696,Lawrence Wallace,HTHAL474
4015,Heather Carney,HTHAL474
2093,Charles Arias,HTHAL474
5460,Lawrence Wallace,HTHAL474
9660,Heather Carney,HTHAL474
8504,Douglas Thomas,TWEDR474
4358,Douglas Thomas,TWEDR474
8823,Douglas Thomas,TWEDR474
8332,Douglas Thomas,TWEDR474
8455,Douglas Thomas,TWEDR474
5705,Douglas Thomas,TWEDR474
7212,Adam Washington,NURSE385
9706,Nathaniel Baker,NURSE385
3879,Adam Washington,NURSE385
8268,Nathaniel Baker,NURSE385
6816,Adam Washington,NURSE385
7658,Nathaniel Baker,NURSE385
6918,Adam Washington,NURSE385
5811,Nathaniel Baker,NURSE385
4778,Adam Washington,NURSE385
5302,Nathaniel Baker,NURSE385
4065,Adam Washington,NURSE385
6400,Nathaniel Baker,NURSE385
7382,Adam Washington,NURSE385
8321,Nathaniel Baker,NURSE385
1661,Adam Washington,NURSE385
7487,Nathaniel Baker,NURSE385
1424,Adam Washington,NURSE385
4121,Nathaniel Baker,NURSE385
2058,Adam Washington,NURSE385
1743,Nathaniel Baker,NURSE385
3620,Jeffrey Smith,DATAA916
8982,Joseph Hurst,DATAA916
8414,Amanda Cortez,DATAA916
4870,Jeffrey Smith,DATAA916
6581,Joseph Hurst,DATAA916
3730,Amanda Cortez,DATAA916
3285,Jeffrey Smith,DATAA916
1665,Joseph Hurst,DATAA916
2169,Amanda Cortez,DATAA916
7849,Jeffrey Smith,DATAA916
9734,Joseph Hurst,DATAA916
7213,Amanda Cortez,DATAA916
9172,Jeffrey Smith,DATAA916
4184,Joseph Hurst,DATAA916
2679,Amanda Cortez,DATAA916
7895,Jeffrey Smith,DATAA916
8958,Joseph Hurst,DATAA916
3871,Amanda Cortez,DATAA916
3825,Jeffrey Smith,DATAA916
1657,Joseph Hurst,DATAA916
3109,Amanda Cortez,DATAA916
7662,Jeffrey Smith,DATAA916
9296,Joseph Hurst,DATAA916
3025,Amanda Cortez,DATAA916
9714,Jeffrey Smith,DATAA916
1805,Joseph Hurst,DATAA916
2977,Amanda Cortez,DATAA916
7730,Francisco Gray,THEDR385
6952,Francisco Gray,THEDR385
3569,Francisco Gray,THEDR385
6969,Francisco Gray,THEDR385
2164,Francisco Gray,THEDR385
8763,Francisco Gray,THEDR385
9320,Francisco Gray,THEDR385
7997,Margaret Moyer,AQCUL404
8581,Corey Long,AQCUL404
7257,Margaret Moyer,AQCUL404
4651,Corey Long,AQCUL404
8286,Margaret Moyer,AQCUL404
7331,Corey Long,AQCUL404
5693,Margaret Moyer,AQCUL404
7775,Corey Long,AQCUL404
6170,Cheryl Benjamin,CAAEN474
3140,Craig Gordon,CAAEN474
8137,Morgan Arnold,CAAEN474
3889,Cheryl Benjamin,CAAEN474
7840,Craig Gordon,CAAEN474
3162,Morgan Arnold,CAAEN474
9350,Cheryl Benjamin,CAAEN474
5383,Craig Gordon,CAAEN474
9024,Morgan Arnold,CAAEN474
1554,Cheryl Benjamin,CAAEN474
8942,Craig Gordon,CAAEN474
8576,Morgan Arnold,CAAEN474
7912,Cheryl Benjamin,CAAEN474
3458,Craig Gordon,CAAEN474
4290,Morgan Arnold,CAAEN474
6601,Christine Vasquez,LABST168
4070,Nicole Carr,LABST168
3360,David Brown,LABST168
2437,Christine Vasquez,LABST168
9669,Nicole Carr,LABST168
3144,David Brown,LABST168
9576,Christine Vasquez,LABST168
1773,Nicole Carr,LABST168
5788,David Brown,LABST168
4914,Christine Vasquez,LABST168
4317,Nicole Carr,LABST168
9841,David Brown,LABST168
4758,Christine Vasquez,LABST168
2341,Nicole Carr,LABST168
5657,David Brown,LABST168
2318,Christine Vasquez,LABST168
4515,Nicole Carr,LABST168
7465,David Brown,LABST168
6512,Christine Vasquez,LABST168
6605,Nicole Carr,LABST168
1459,David Brown,LABST168
9470,Christine Vasquez,LABST168
8366,Nicole Carr,LABST168
6682,David Brown,LABST168
6263,Christine Vasquez,LABST168
1353,Nicole Carr,LABST168
8939,David Brown,LABST168
8471,Anthony Phelps,SCIED490
7060,Anthony Phelps,SCIED490
3295,Anthony Phelps,SCIED490
5672,Anthony Phelps,SCIED490
7275,Anthony Phelps,SCIED490
3329,Jordan Armstrong,EDUCA101
1135,Jordan Armstrong,EDUCA101
6519,Jordan Armstrong,EDUCA101
2676,Jordan Armstrong,EDUCA101
7320,Jordan Armstrong,EDUCA101
9038,Jordan Armstrong,EDUCA101
4461,Michael Reid,LCOMM490
2203,Robert Williamson,LCOMM490
7716,Christopher Brooks,LCOMM490
7056,Michael Reid,LCOMM490
4029,Robert Williamson,LCOMM490
2070,Christopher Brooks,LCOMM490
4820,Michael Reid,LCOMM490
7753,Robert Williamson,LCOMM490
3684,Christopher Brooks,LCOMM490
2465,Michael Reid,LCOMM490
3061,Robert Williamson,LCOMM490
3151,Christopher Brooks,LCOMM490
1860,Michael Reid,LCOMM490
2214,Robert Williamson,LCOMM490
9298,Christopher Brooks,LCOMM490
2120,Michael Reid,LCOMM490
1876,Robert Williamson,LCOMM490
2667,Christopher Brooks,LCOMM490
7923,Frank Perry MD,HUMRI288
3649,Frank Perry MD,HUMRI288
2582,Frank Perry MD,HUMRI288
9898,Frank Perry MD,HUMRI288
7914,Frank Perry MD,HUMRI288
9463,Frank Perry MD,HUMRI288
4677,Frank Perry MD,HUMRI288
5792,Frank Perry MD,HUMRI288
9386,Frank Perry MD,HUMRI288
7352,William Lee,TWEDR288
6645,Kevin Freeman,TWEDR288
7015,Holly Palmer,TWEDR288
5153,William Lee,TWEDR288
4207,Kevin Freeman,TWEDR288
8712,Holly Palmer,TWEDR288
7129,William Lee,TWEDR288
8365,Kevin Freeman,TWEDR288
9813,Holly Palmer,TWEDR288
7307,William Lee,TWEDR288
2767,Kevin Freeman,TWEDR288
2154,Holly Palmer,TWEDR288
7708,William Lee,TWEDR288
1918,Kevin Freeman,TWEDR288
7122,Holly Palmer,TWEDR288
5524,William Lee,TWEDR288
7628,Kevin Freeman,TWEDR288
6368,Holly Palmer,TWEDR288
9336,William Lee,TWEDR288
2330,Kevin Freeman,TWEDR288
7883,Holly Palmer,TWEDR288
3311,William Lee,TWEDR288
5408,Kevin Freeman,TWEDR288
3680,Holly Palmer,TWEDR288
3815,William Lee,TWEDR288
7801,Kevin Freeman,TWEDR288
1077,Holly Palmer,TWEDR288
5292,Dr. Kenneth Scott Jr.,FOUND773
5747,Dr. Kenneth Scott Jr.,FOUND773
5688,Dr. Kenneth Scott Jr.,FOUND773
6514,Dr. Kenneth Scott Jr.,FOUND773
5716,Dr. Kenneth Scott Jr.,FOUND773
1274,Dr. Kenneth Scott Jr.,FOUND773
4682,Dr. Kenneth Scott Jr.,FOUND773
9721,Dr. Kenneth Scott Jr.,FOUND773
9010,Dr. Kenneth Scott Jr.,FOUND773
8658,Rebekah Randall,ACCTN288
3274,Rebekah Randall,ACCTN288
3429,Rebekah Randall,ACCTN288
7889,Rebekah Randall,ACCTN288
5890,Rebekah Randall,ACCTN288
3780,Rebekah Randall,ACCTN288
9477,Rebekah Randall,ACCTN288
1826,Rebekah Randall,ACCTN288
1449,Rebekah Randall,ACCTN288
3873,Rebekah Randall,ACCTN288
5241,Brandy Miller,ENSLA445
8003,Adam Taylor,ENSLA445
4194,Brandy Miller,ENSLA445
7813,Adam Taylor,ENSLA445
2394,Brandy Miller,ENSLA445
4724,Adam Taylor,ENSLA445
3627,Brandy Miller,ENSLA445
6214,Adam Taylor,ENSLA445
5189,Brandy Miller,ENSLA445
7183,Adam Taylor,ENSLA445
4393,Brandy Miller,ENSLA445
7018,Adam Taylor,ENSLA445
2988,Brandy Miller,ENSLA445
3254,Adam Taylor,ENSLA445
8747,Brandy Miller,ENSLA445
5760,Adam Taylor,ENSLA445
1630,Brandy Miller,ENSLA445
6825,Adam Taylor,ENSLA445
4708,Phillip Diaz,EXMBA231
4773,Hailey Cole,EXMBA231
3050,Allison Ruiz,EXMBA231
7152,Phillip Diaz,EXMBA231
6124,Hailey Cole,EXMBA231
4363,Allison Ruiz,EXMBA231
3112,Phillip Diaz,EXMBA231
3300,Hailey Cole,EXMBA231
9935,Allison Ruiz,EXMBA231
2654,Phillip Diaz,EXMBA231
3968,Hailey Cole,EXMBA231
5182,Allison Ruiz,EXMBA231
3952,Phillip Diaz,EXMBA231
7156,Hailey Cole,EXMBA231
9870,Allison Ruiz,EXMBA231
5087,Alyssa Clayton,THEDR231
2831,Alyssa Clayton,THEDR231
9140,Alyssa Clayton,THEDR231
6934,Alyssa Clayton,THEDR231
1113,Alyssa Clayton,THEDR231
9490,Alyssa Clayton,THEDR231
1139,Alyssa Clayton,THEDR231
2510,Alyssa Clayton,THEDR231
4949,Alyssa Clayton,THEDR231
2314,Melissa Mills,EDLED445
4320,Melissa Mills,EDLED445
6826,Melissa Mills,EDLED445
5110,Melissa Mills,EDLED445
4349,Melissa Mills,EDLED445
7346,Melissa Mills,EDLED445
8788,Melissa Mills,EDLED445
1854,Shirley Velazquez,COUNS313
1822,Jennifer Davis,COUNS313
3953,Shirley Velazquez,COUNS313
2869,Jennifer Davis,COUNS313
7447,Shirley Velazquez,COUNS313
8767,Jennifer Davis,COUNS313
1673,Shirley Velazquez,COUNS313
7359,Jennifer Davis,COUNS313
5553,Shirley Velazquez,COUNS313
7626,Jennifer Davis,COUNS313
6217,Shirley Velazquez,COUNS313
5337,Jennifer Davis,COUNS313
9978,Shirley Velazquez,COUNS313
5562,Jennifer Davis,COUNS313
5769,Shirley Velazquez,COUNS313
5883,Jennifer Davis,COUNS313
2290,Shirley Velazquez,COUNS313
9712,Jennifer Davis,COUNS313
4341,Dakota Kennedy,CAENL916
8105,Wesley Sanchez,CAENL916
8549,Dakota Kennedy,CAENL916
9184,Wesley Sanchez,CAENL916
9180,Dakota Kennedy,CAENL916
6457,Wesley Sanchez,CAENL916
7153,Dakota Kennedy,CAENL916
2585,Wesley Sanchez,CAENL916
8052,Dakota Kennedy,CAENL916
7463,Wesley Sanchez,CAENL916
6128,Dakota Kennedy,CAENL916
6458,Wesley Sanchez,CAENL916
6276,Dakota Kennedy,CAENL916
4028,Wesley Sanchez,CAENL916
4336,Troy Jones,CRIMN404
5763,Troy Jones,CRIMN404
5919,Troy Jones,CRIMN404
5725,Troy Jones,CRIMN404
6857,Troy Jones,CRIMN404
9878,Troy Jones,CRIMN404
5859,Cindy Moore,DIGIB490
8466,Cindy Moore,DIGIB490
5140,Cindy Moore,DIGIB490
4857,Cindy Moore,DIGIB490
7747,Cindy Moore,DIGIB490
5543,Cindy Moore,DIGIB490
3028,Cindy Moore,DIGIB490
6292,Cindy Moore,DIGIB490
1392,Andrew Nguyen,CRIMN313
4063,Andrew Nguyen,CRIMN313
9765,Andrew Nguyen,CRIMN313
4824,Andrew Nguyen,CRIMN313
3110,Andrew Nguyen,CRIMN313
7983,Andrew Nguyen,CRIMN313
1770,Andrew Nguyen,CRIMN313
6053,Andrew Nguyen,CRIMN313
3039,Andrew Nguyen,CRIMN313
5384,Andrew Nguyen,CRIMN313
5588,Jennifer Alexander,THSTS288
7079,Ronald Jackson,THSTS288
2007,Dr. Robert Ross,THSTS288
5635,Jennifer Alexander,THSTS288
3106,Ronald Jackson,THSTS288
4648,Dr. Robert Ross,THSTS288
6346,Jennifer Alexander,THSTS288
7452,Ronald Jackson,THSTS288
2803,Dr. Robert Ross,THSTS288
1797,Jennifer Alexander,THSTS288
1858,Ronald Jackson,THSTS288
7720,Dr. Robert Ross,THSTS288
9516,Jeremy Johnson,WGSTS286
9958,Jeremy Johnson,WGSTS286
6862,Jeremy Johnson,WGSTS286
2291,Jeremy Johnson,WGSTS286
5346,Jeremy Johnson,WGSTS286
2717,Jeremy Johnson,WGSTS286
9378,Mr. Billy Savage,PRMGT629
3122,James Velazquez,PRMGT629
3979,Susan Rhodes,PRMGT629
6873,Mr. Billy Savage,PRMGT629
2390,James Velazquez,PRMGT629
2448,Susan Rhodes,PRMGT629
5843,Mr. Billy Savage,PRMGT629
4078,James Velazquez,PRMGT629
8622,Susan Rhodes,PRMGT629
3218,Mr. Billy Savage,PRMGT629
3414,James Velazquez,PRMGT629
1159,Susan Rhodes,PRMGT629
4874,Mr. Billy Savage,PRMGT629
5808,James Velazquez,PRMGT629
6061,Susan Rhodes,PRMGT629
1175,Mr. Billy Savage,PRMGT629
8519,James Velazquez,PRMGT629
7964,Susan Rhodes,PRMGT629
7829,Mr. Billy Savage,PRMGT629
7891,James Velazquez,PRMGT629
7182,Susan Rhodes,PRMGT629
7222,Mr. Billy Savage,PRMGT629
8988,James Velazquez,PRMGT629
5016,Susan Rhodes,PRMGT629
5277,Travis Joseph,ENGCV560
1171,Craig Burgess,ENGCV560
8956,Scott Hunt,ENGCV560
6915,Travis Joseph,ENGCV560
1283,Craig Burgess,ENGCV560
4189,Scott Hunt,ENGCV560
2141,Travis Joseph,ENGCV560
1889,Craig Burgess,ENGCV560
4707,Scott Hunt,ENGCV560
5152,Travis Joseph,ENGCV560
7196,Craig Burgess,ENGCV560
3017,Scott Hunt,ENGCV560
5559,Travis Joseph,ENGCV560
5015,Craig Burgess,ENGCV560
5939,Scott Hunt,ENGCV560
8389,Travis Joseph,ENGCV560
3463,Craig Burgess,ENGCV560
6548,Scott Hunt,ENGCV560
8244,Travis Joseph,ENGCV560
6161,Craig Burgess,ENGCV560
7166,Scott Hunt,ENGCV560
9874,Travis Joseph,ENGCV560
2105,Craig Burgess,ENGCV560
2248,Scott Hunt,ENGCV560
6186,Travis Joseph,ENGCV560
2964,Craig Burgess,ENGCV560
2593,Scott Hunt,ENGCV560
8797,John Moore,ENGEN288
2500,Robin Benson,ENGEN288
3018,Douglas Cook,ENGEN288
8682,John Moore,ENGEN288
2263,Robin Benson,ENGEN288
2929,Douglas Cook,ENGEN288
9834,John Moore,ENGEN288
7765,Robin Benson,ENGEN288
1712,Douglas Cook,ENGEN288
3707,John Moore,ENGEN288
6765,Robin Benson,ENGEN288
8520,Douglas Cook,ENGEN288
6664,Julie Conway,ENGEV560
2143,Lauren Keller,ENGEV560
2886,Christina Gordon,ENGEV560
2345,Julie Conway,ENGEV560
9538,Lauren Keller,ENGEV560
6652,Christina Gordon,ENGEV560
2168,Julie Conway,ENGEV560
8075,Lauren Keller,ENGEV560
4431,Christina Gordon,ENGEV560
2466,Julie Conway,ENGEV560
1406,Lauren Keller,ENGEV560
1380,Christina Gordon,ENGEV560
8489,Julie Conway,ENGEV560
8970,Lauren Keller,ENGEV560
8840,Christina Gordon,ENGEV560
7252,Terry Fox,HSHUP108
6143,Connie Keller,HSHUP108
